time,T0,T1,T2,T3,H0
128.615728,57.49,3.38,3.48,28.34,83.0
128.87988,57.49,2.99,2.99,28.34,83.0
129.144216,57.08,3.58,3.77,28.25,87.0
129.408284,57.36,3.87,4.83,28.25,85.0
129.672688,57.36,4.35,5.59,28.34,85.0
129.937236,57.22,4.54,5.59,28.25,86.0
130.201928,57.22,4.74,5.97,28.25,86.0
130.465892,57.91,3.58,3.87,28.25,79.0
130.729604,57.36,3.58,3.58,28.34,85.0
130.994244,58.32,3.09,3.38,28.34,75.0
131.258812,57.49,3.48,3.67,28.34,84.0
131.522592,57.22,4.35,5.21,28.25,86.0
131.787008,57.22,4.35,5.69,28.25,86.0
132.051792,57.49,4.83,5.87,28.43,84.0
132.31574,57.63,4.54,5.31,28.34,82.0
132.57974,57.77,3.97,4.26,28.25,81.0
132.843012,57.91,3.38,3.19,28.61,80.0
133.106776,57.49,3.48,3.67,28.25,84.0
133.370736,57.49,3.97,5.02,28.34,84.0
133.634772,57.63,4.45,5.97,28.34,83.0
133.898772,57.77,4.93,6.25,28.34,81.0
134.162164,57.77,3.97,4.26,28.34,82.0
134.425648,57.22,3.77,3.67,28.43,87.0
134.688784,57.49,3.38,3.38,28.34,84.0
134.952876,57.22,3.97,5.12,28.25,87.0
135.2167,57.49,4.74,6.06,28.34,85.0
135.48084,57.91,4.83,5.97,28.34,80.0
135.744876,58.18,4.26,4.83,28.34,78.0
136.009028,57.91,4.06,4.26,28.34,81.0
136.27274,57.08,3.19,3.28,28.34,89.0
136.536996,57.63,3.87,3.77,28.34,83.0
136.800384,57.36,4.26,5.4,28.34,86.0
137.064908,57.63,4.35,5.59,28.34,84.0
137.32928,57.63,4.74,6.06,28.34,84.0
137.593328,57.49,4.35,5.4,28.25,85.0
137.857988,57.77,3.97,4.64,28.34,82.0
138.121276,58.04,3.48,3.28,28.34,80.0
138.386276,57.91,3.28,3.38,28.34,81.0
138.650064,57.08,3.97,4.54,28.16,89.0
138.914136,57.77,4.16,5.5,28.34,83.0
139.177712,57.77,4.54,5.97,28.43,83.0
139.441068,57.63,4.16,4.83,28.34,84.0
139.70484,57.49,3.77,4.16,28.34,86.0
139.96806,58.04,3.19,3.19,28.34,80.0
140.232404,57.77,3.97,4.06,28.34,83.0
140.49592,57.77,4.54,5.5,28.34,83.0
140.759752,57.77,4.83,5.87,28.25,83.0
141.023528,57.77,4.83,5.69,28.34,83.0
141.28724,57.91,3.87,3.97,28.34,82.0
141.550736,57.91,3.38,3.38,28.34,82.0
141.814732,57.63,3.87,3.77,28.34,85.0
142.078232,57.36,4.45,5.5,28.34,87.0
142.342556,57.77,4.64,5.87,28.34,83.0
142.605892,57.91,4.64,5.87,28.61,82.0
142.869524,58.72,4.06,4.45,28.25,74.0
143.13362,57.49,3.87,3.77,28.25,86.0
143.397264,58.18,3.28,3.28,28.25,79.0
143.661796,57.36,4.06,4.83,28.34,88.0
143.92626,57.63,3.97,5.02,28.34,85.0
144.190564,57.77,4.64,6.06,28.43,84.0
144.454228,58.04,4.74,5.78,28.52,81.0
144.71832,58.04,4.16,4.64,28.43,81.0
144.982272,57.36,4.06,3.97,28.16,88.0
145.24634,57.77,3.38,3.38,28.43,84.0
145.509972,58.04,4.06,4.83,28.34,81.0
145.77446,58.04,4.35,5.4,28.52,81.0
